OK	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	if  (  NodeUtil.  hasFinally  (  n  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimimizeExits  (  finallyBlock,  exitType,  labelName  );	nan
OK	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	if  (  NodeUtil.  containsFinally  (  n  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimizeExits  (  finallyBlock,  exitType,  labelName  );	nan
OK	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	if  (  NodeUtil.  hasFinally  (  n  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;tryMinimizeExits  (  finallyBlock,  exitType,  labelName  );	nan
OK	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	if  (  NodeUtil.  haveFinally  (  n  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimizeExits  (  finallyBlock,  exitType,  labelName  );	nan
[CE] illegal start of expression	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	else  if  (  NodeUtil.  hasLastChild  (  )  )  {	nan
OK	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	else  if  (  NodeUtil.  hasFinally  (  n  )  )  {  node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimizeExits  (  finallyBlock,  exitType,  labelName  );	nan
OK	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	if  (  NodeUtil.  hasFinally  (  n  )  )  {  Node  thenBlock  =  n.  getLastChild  (  )  ;  tryMinimizeExits  (  finallyBlock,  exitType,  labelName  )	nan
[CE] ')' expected	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	if  (  finallyBlock!=  null  &&  NodeUtil.  hasFinally  (  n  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimizeExits  (  finallyBlock	nan
OK	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	if  (NodeUtil.  hasFinally  (  n  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimizeExits  (  finallyBlock,  exitType,  labelName  )	nan
[CE] illegal start of expression	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	if  (  Preconditions.  checkState  (  NodeUtil.  hasFinally  (  n  )  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimizeExits  (  finally	nan
OK	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	if  (  NodeUtil.  hasFinally  (  n  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimizeExits  (  thenBlock,  exitType,  labelName  )	nan
[CE] not a statement	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	elseBlock  if  (  NodeUtil.  hasFinally  (  n  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimizeExits  (  finallyBlock,  exitType,  labelName	nan
OK	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	if  (  NodeUtil.  hasFinally  (  n  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryingMinimizeExits  (  finallyBlock,  exitType,  labelName  )	nan
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] illegal start of expression	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	{  private  static  final  double  DEFAULT_EPSILON  =  10e-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10.-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10d-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] <identifier> expected	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9.  0;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9  *  Math.  log  (  10e-9  )  ;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9  *  10e-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[ADD]  private  static  final  double  DEFAULT_EPSILON  =  10e-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-10;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] integer number too large: 1632120558828558	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9  *  1632120558828558;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] class, interface, or enum expected	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	}  private  static  final  double  DEFAULT_EPSILON  =  10e-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9   ;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] cannot find symbol DateTimeConstants	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9  *  DateTimeConstants.  MILLIS_PER_SECOND;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] possible loss of precision	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  float  DEFAULT_EPSILON  =  10e-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9  /  10. 0;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] illegal start of type	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	==  private  static  final  double  DEFAULT_EPSILON  =  10e-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] integer number too large: 1632120558828558	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9  *  Math.  log  (  1632120558828558  )  ;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9  *  Math.  min  (  10,  12  )  ;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  public  static  final  double  DEFAULT_EPSILON  =  10e-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9  *  Math.  pow  (  10,  10  )  ;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10.  9  *  Math.  log  (  10e-9  )  ;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  Double  DEFAULT_EPSILON  =  10e-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] illegal start of type	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	!=  private  static  final  double  DEFAULT_EPSILON  =  10e-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] illegal start of type	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	>>  private  static  final  double  DEFAULT_EPSILON  =  10e-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] <identifier> expected	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	<  private  static  final  double  DEFAULT_EPSILON  =  10e-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] illegal start of expression	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	{  public  static  final  double  DEFAULT_EPSILON  =  10e-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] integer number too large: 632120558828558	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9  *  632120558828558;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9  *  Math.  log  (  12  )  ;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9L;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10f-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Double  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Math.  sqrt  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  MathError  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Math.  random  (  ),  guess  )  ;	return  fit(guess);
[CE] constructor Parametric in class Parametric cannot be applied to given types;	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Parametric  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Math.  log  (  guess  ),  guess  )  ;	return  fit(guess);
OK	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Parametric  (  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Math.  pow  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  MathUtils  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Linear  (  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  DoubleValue  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Differentiable  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  MathConstants  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  MathPredicate  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  MathReal  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Matcher  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  MathDeviation  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Interval  (  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Pair  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Math.  toRadians  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  MathComposite  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Validate  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Math.  min  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  NumberType  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Integer  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  NumberFormat  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Comparable  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  QualitivelyPositive  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  MathEdge  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Qualitative  (  guess  ),  guess  )  ;	return  fit(guess);
OK	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]  pos.  setIndex  (  endIndex  )  ;	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
[CE] method parseNextCharacter in class ComplexFormat cannot be applied to given types;	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]  parseNextCharacter  (  source,  endIndex,  pos  )  ;	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
OK	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]  parseNextCharacter  (  source,  pos  )  ;	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
OK	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
OK	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]  parseAndIgnoreWhitespace  (  source,  pos  )  ;	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
OK	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]  endIndex  =  pos.  getIndex  (  )  ;	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
OK	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]  if  (  im!=  null  )  {  startIndex  =  pos.  getIndex  (  )  ;  endIndex  =  pos.  getIndex  (  )  ;  }	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
OK	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]  if  (  im  ==  null  )  {  startIndex  =  pos.  getIndex  (  )  ;  endIndex  =  pos.  getIndex  (  )  ;  }	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
OK	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]  parseNextCharacter  (  source,  pos  )  ;  endIndex  =  pos.  getIndex  (  )  ;	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
[CE] method parseNextCharacter in class ComplexFormat cannot be applied to given types;	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]  parseNextCharacter  (  source,  endIndex,  im,  pos  )  ;	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
OK	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]  startIndex  =  pos.  getIndex  (  )  ;  endIndex  =  pos.  getIndex  (  )  -  1;	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
[CE] cannot find symbol	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]  source  =  im.  parseSource  (  source,  endIndex  )  ;	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
OK	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]  startIndex  =  pos.  getIndex  (  )  ;  endIndex  =  pos.  getIndex  (  )  ;	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
[CE] cannot find symbol	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]  source  =  im.  parseNextCharacter  (  startIndex,  endIndex  )  ;	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
[CE] method parseAndIgnoreWhitespace in class ComplexFormat cannot be applied to given types;	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]  parseAndIgnoreWhitespace  (  source,  endIndex,  pos  )  ;	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
[CE] possible loss of precision	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]  startIndex  =  endIndex  +  im.  doubleValue  (  )  ;	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
[CE] method parseNextCharacter in class ComplexFormat cannot be applied to given types;	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]  parseNextCharacter  (  source,  endIndex,  n,  im,  pos  )  ;	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
OK	Math_101_ComplexFormat_1_1	377	0	src/java/org/apache/commons/math/complex/ComplexFormat.java	[ADD]  startIndex  =  endIndex  +  n;	if  ((startIndex  >=  source.length())  ||  (endIndex  >  source.length())  ||
